"loc_rowid","kepid","tce_plnt_num","tce_period","tce_time0bk","tce_impact","tce_duration","tce_depth","tce_model_snr","av_training_set"
347,"02444412",1,14.9112,141.325,0.8574,3.45,848.2,101.8,"PC"
348,"02444769",1,3.00168,133.063,0.7103,11.26,26.95,10.07,"UNK"
349,"02445129",1,10.3188,132.04,0.723,2.911,738,34.9,"AFP"
350,"02568971",4,0.508855,131.942,0.1,1.5,616.5,-1,"NTP"
351,"02569488",1,1.52327,132.335,0.9006,3.246,441,34.63,"AFP"
352,"02569494",1,1.52333,132.312,0.001521,4.571,157200,511.3,"AFP"
353,"02569516",1,45.5829,138.675,0.1798,3.38,84.91,10.38,"AFP"
354,"02580872",2,15.9266,137.042,0.9019,11.11,175100,4608,"AFP"
355,"02580872",3,15.9265,144.648,0.1,1.5,13470,-1,"AFP"
356,"02580882",1,0.889755,132.262,0.5,1.576,52.97,5.892,"UNK"
357,"02581191",1,1.99044,132.712,0.2153,2.972,147,24.89,"AFP"
358,"02707985",1,1.89129,132.686,0.1346,4.669,27.7,19.39,"AFP"
359,"02708156",1,1.89128,132.676,0.1,4.5,21340,-1,"UNK"
360,"02708156",2,0.630414,131.956,0.9,1.31,130.7,6.361,"UNK"
361,"02708172",1,1.89117,132.758,0.9013,4.412,36.97,11.27,"AFP"
362,"02716853",1,18.8274,139.709,0.2119,4.622,993,27.73,"PC"
363,"02716979",1,8.83242,137.7,0.07399,2.132,68.28,8.081,"UNK"
364,"02717158",1,13.2226,144.298,0.9304,4.037,268.3,11.48,"PC"
365,"02846358",2,2.3922,132.737,0.9003,7.486,28.84,6.56,"NTP"
366,"02846358",3,1.10611,131.908,0.2552,3.564,42.53,12.16,"NTP"
367,"02847816",1,0.578045,131.763,0.858,2.193,13.48,13.59,"UNK"
368,"02849140",1,11.8233,139.463,0.6652,8.043,207.2,12.38,"PC"
369,"02860866",1,90.1249,175.979,0.7885,12.54,3385,50.14,"PC"
370,"02860930",1,459.269,260.303,0.6154,2.881,1084,5.081,"NTP"
371,"02861126",1,4.98775,133.684,0.2599,1.771,333.3,10.31,"UNK"
372,"02864938",1,255.92,349.696,0.6385,11.34,331.3,8.474,"UNK"
373,"02969628",1,0.65781,131.643,0.9079,2.024,1.722,2.03,"UNK"
374,"01430741",1,1.41664,132.075,0.9307,4.194,80.78,9.637,"AFP"
375,"01430741",2,1.41676,131.538,0.705,4.581,88.69,11.31,"AFP"
376,"01431122",1,4.29894,132.858,0.9271,2.235,251.7,20.31,"PC"
377,"01717528",1,9.31395,135.775,0.3,0.9989,194.8,7.997,"NTP"
378,"01717722",1,4.53703,132.181,0.8643,1.767,466.8,15.88,"PC"
379,"01717722",2,0.977284,131.716,0.2993,1.54,207.4,13.82,"PC"
380,"01718189",1,21.8536,144.32,0.9048,3.496,377.1,22.2,"PC"
381,"01872948",3,1.38581,132.69,0.7,5.25,5.712,9.609,"AFP"
382,"01873030",1,2.53663,132.998,0.8677,6.178,16.31,6.405,"UNK"
383,"01873513",1,3.29038,131.878,0.4856,1.775,13870,220.3,"PC"
384,"02157489",2,1.35734,131.758,0.9655,2.806,5.864,5.542,"AFP"
385,"02158190",1,0.984451,131.564,0.9012,2.927,5.858,9.431,"NTP"
386,"02158208",1,0.879166,131.938,0.1017,1.999,58.3,6.682,"UNK"
387,"02158208",2,0.768036,131.521,0.5001,2.501,34.97,4.283,"AFP"
388,"02297739",1,1.61112,132.641,0.113,6.008,121.9,9.762,"NTP"
389,"02297739",2,4.16026,135.34,0.2993,12.33,250.8,10.62,"NTP"
390,"02297793",1,459.137,260.363,0.6131,15.58,716.7,3.222,"NTP"
391,"02300319",1,366.774,172.741,0.6705,8.192,186.9,6.419,"UNK"
392,"02422539",1,118.244,223.767,0.01171,9.482,321.1,10.48,"NTP"
393,"02422820",1,13.8913,137.345,0.008838,5.016,211.7,9.274,"UNK"
394,"02436378",1,8.53161,136.278,0.8138,2.913,65790,93.86,"AFP"
395,"02445129",2,10.3186,134.833,0.9815,3.799,418.1,18.74,"AFP"
396,"02445134",1,8.41201,139.649,0.5384,5.402,137100,10510,"AFP"
397,"02445134",2,8.41201,135.448,0.8798,5.138,7363,820.8,"AFP"
398,"02445154",1,8.41217,139.632,0.1758,4.103,553.4,28.41,"AFP"
399,"02570281",1,14.4713,145.93,0.8624,11.49,960.8,16.29,"AFP"
400,"02570281",2,14.4712,145.374,0.00334,28.79,2575,22.53,"AFP"
401,"02570432",1,1.89145,132.592,0.5099,5.72,500.2,10.97,"AFP"
402,"02570505",1,1.89126,132.69,0.8292,4.825,25.96,11.38,"AFP"
403,"02581316",1,217.832,238.82,0.1776,21.34,9230,498.2,"PC"
404,"02581316",2,10.5142,134.57,0.5323,3.77,76.71,21.21,"PC"
405,"02581452",1,2.61758,133.806,0.1114,8.467,20.83,6.184,"UNK"
406,"02708176",1,1.89129,132.67,0.5018,4.393,152.6,10.03,"AFP"
407,"02708203",1,1.89125,132.685,0.9917,2.754,88.77,22.73,"AFP"
408,"02708221",1,1.89116,132.749,0.2229,4.295,592.3,20.88,"AFP"
409,"02708270",1,1.89126,132.701,0.01864,3.321,133.5,12.48,"AFP"
410,"02717483",1,0.737176,132.07,0.9,2.233,88.38,7.521,"AFP"
411,"02717483",2,0.737207,131.567,0.1,2,201.8,11.51,"AFP"
412,"02717483",3,1.15699,132.025,0.9898,2.305,403.8,10.75,"UNK"
413,"02718630",1,0.779388,131.848,0.06538,2.671,133.5,16.11,"UNK"
414,"02849805",1,3.7491,135.109,0.6893,1.825,183.5,37.84,"PC"
415,"02850321",1,25.2212,143.718,0.4324,15.95,67.71,9.752,"UNK"
416,"02851014",1,468.391,285.595,0.008502,5.881,707.8,3.521,"UNK"
417,"02969638",2,1.97359,132.489,0.134,3.858,71.51,9.256,"AFP"
418,"02969991",1,3.40982,134.645,0.6837,5.845,51.01,12.92,"AFP"
419,"02969991",2,3.4096,133.167,0.111,7.548,33.22,9.939,"AFP"
420,"01431794",1,0.625631,131.693,0.5,1.979,259.5,23.04,"UNK"
421,"01431794",2,2.94375,132.885,0.9809,6.367,351.7,16.62,"UNK"
422,"01431794",3,0.515946,131.955,0.7016,1.47,158.9,9.353,"NTP"
423,"01432149",1,0.583189,131.88,0.4276,2.168,24.25,11.93,"UNK"
424,"01718189",2,13.0607,137.635,0.8239,3.18,253,18.81,"PC"
425,"01718189",3,86.7239,195.348,0.1202,4.742,258.2,9.097,"PC"
426,"01718290",1,0.877347,131.644,0.9086,1.486,32.62,2.423,"AFP"
427,"01995519",1,19.9402,142.346,0.2573,3.778,774.2,17.28,"PC"
428,"01995732",1,77.3624,139.096,0.9048,12.14,101300,1306,"AFP"
429,"01995732",2,77.3609,171.323,0.9264,13.62,72550,955.7,"AFP"
430,"01996180",1,3.02558,134.368,0.3008,2.968,126.9,21.4,"PC"
431,"02158208",3,0.76799,131.935,0.07268,3.074,86.97,10.8,"AFP"
432,"02159700",1,516.139,379.727,0.7181,7.001,92.01,5.513,"NTP"
433,"02159852",1,1.38532,132.016,0.08505,3.077,89.1,7.681,"AFP"
434,"02300529",1,0.85065,132.336,0.5,1.5,276,13.88,"UNK"
435,"02300529",2,10.9384,135.192,0.9808,10.45,499.3,11.04,"UNK"
436,"02300529",3,0.781322,132.05,0.8883,2.893,171.9,12.88,"UNK"
437,"02436421",1,1.43767,132.289,0.004738,5.431,107.7,11.87,"UNK"
438,"02436635",1,0.58473,131.883,0.9,1.758,277.2,12.84,"UNK"
439,"02437060",1,3.1871,132.85,0.6383,6.963,134100,815.1,"AFP"
440,"02437112",1,18.7983,138.024,0.2183,4.21,747.5,11.16,"AFP"
441,"02437112",2,9.39923,137.833,0.7162,3.956,639.3,8.955,"AFP"
442,"02445298",1,3.24099,132.207,0.8874,3.176,59.25,7.696,"UNK"
443,"02445975",1,3.38886,131.596,0.2399,2.384,4540,117,"AFP"
444,"02445975",2,3.38932,131.674,0.899,2.061,458.9,14.14,"AFP"
445,"02570760",1,7.37248,133.837,0.9499,16.55,58.81,12.07,"UNK"
446,"02570767",1,1.89121,132.704,0.4957,4.922,23.82,12.69,"AFP"
447,"02570773",1,1.89136,132.632,0.8986,3.882,1163,21.77,"AFP"
448,"02581457",1,2.61751,132.1,0.2605,4.801,45.45,8.131,"AFP"
449,"02581457",2,2.61682,133.353,0.03255,9.011,39.81,8.534,"AFP"
450,"02581457",3,1.30969,131.51,0.7,2.868,62.83,7.69,"UNK"
451,"02581554",1,47.1484,175.269,0.7151,3.167,1142,58.03,"PC"
452,"02708270",2,596.966,196.18,0.005306,3.529,953.9,4.799,"UNK"
453,"02708278",1,1.89122,132.718,0.9026,3.915,107.7,18.8,"AFP"
454,"02708286",1,1.89131,132.66,0.01013,4.006,167.2,22.18,"AFP"
455,"02708343",1,1.89128,132.681,0.00279,4.222,199.3,20.98,"AFP"
456,"02718630",2,1.29898,132.631,0.3667,3.25,166.2,12.24,"AFP"
457,"02718630",3,1.29904,132.102,0.158,3.035,153.6,10.64,"AFP"
458,"02718672",1,0.996219,132.186,0.3095,1.92,6.39,8.428,"UNK"
459,"02718778",1,3.92453,132.398,0.102,3.526,426.4,22.77,"PC"
460,"02851100",1,0.890086,132.384,0.9022,0.9813,235.6,15.47,"AFP"
461,"02851100",2,0.890067,131.944,0.7023,1.069,98.6,7.072,"AFP"
462,"02852528",1,11.9616,131.895,0.1593,3.239,444.4,12.85,"AFP"
463,"02852560",1,11.9613,131.913,0.1,3,328200,-1,"AFP"
464,"02852560",2,11.9613,140.456,0.7619,7.873,206400,4575,"AFP"
465,"02970836",1,1.65939,132.443,0.8943,5.779,16.72,7.345,"AFP"
466,"02970836",2,1.65936,132.951,0.6779,9.4,32.44,13.82,"AFP"
467,"02971415",1,7.35592,138.691,0.411,14.58,54.02,10.4,"AFP"
468,"01432214",1,161.788,214.039,0.2647,5.299,89520,680,"AFP"
469,"01432214",2,161.778,230.891,0.2284,7.596,998,11.39,"AFP"
470,"01432789",1,9.93142,136.492,0.8861,5.967,415.6,24.64,"PC"
471,"01432789",2,4.5783,132.305,0.9013,3.867,139.8,10.19,"PC"
472,"01718290",2,0.877386,131.845,0.4886,1.589,119.7,8.651,"AFP"
473,"01718290",3,0.877344,132.185,0.903,1.045,110.1,6.778,"AFP"
474,"01718594",1,2.71872,132.792,0.1611,6.884,19.5,13.78,"AFP"
475,"01718594",2,2.71862,131.762,0.4999,5.966,14.77,10.85,"AFP"
476,"01996180",2,5.42204,133.459,0.7607,2.817,93.11,10.57,"PC"
477,"01996456",1,0.647418,131.533,0.2883,1.61,21.95,7.254,"UNK"
478,"01996679",1,145.563,146.059,0.9804,5.745,3264,77.45,"AFP"
479,"01996679",2,145.556,275.978,0.003432,5.969,414.1,14.35,"AFP"
480,"02159852",2,1.38525,132.327,0.3,2.187,77.4,6.84,"AFP"
481,"02159852",3,1.38531,131.756,0.7,2.111,92.11,8.289,"AFP"
482,"02159852",4,1.58302,131.705,0.1,6,211,-1,"UNK"
483,"02161536",1,16.8559,138.268,0.5411,2.372,1058,21.21,"PC"
484,"02161623",1,2.28355,132.301,0.1,3.5,30160,-1,"AFP"
485,"02300603",1,3.25022,132.681,0.4583,3.965,28.7,2.466,"AFP"
486,"02300603",2,3.25184,134.373,0.9835,5.714,146.2,13.04,"AFP"
487,"02300603",3,3.25145,132.824,0.9833,6.498,294.4,20.13,"AFP"
488,"02300603",4,3.25154,133.939,0.1,12,116.5,-1,"AFP"
489,"02301068",1,8.60961,134.398,0.7838,2.39,70.74,9.046,"UNK"
490,"02437112",3,3.1874,132.802,0.3868,6.235,190.3,8.11,"AFP"
491,"02437149",1,18.7987,138.026,0.1,6,477600,-1,"AFP"
492,"02437149",2,18.7986,147.228,0.1,5,393700,-1,"AFP"
493,"02437340",1,533.806,445.036,0.005476,11.53,726.2,3.067,"UNK"
494,"02445975",3,3.38859,134.859,0.004745,1.663,432.1,14.65,"AFP"
495,"02446113",1,6.71724,137.414,0.9137,2.71,376.3,45.97,"AFP"
496,"02446113",2,23.1377,152.161,0.1976,3.625,168.2,12.42,"PC"
497,"02446623",1,175.066,179.044,0.9688,4.526,46660,324.3,"AFP"
498,"02571075",1,1.89134,132.674,0.06577,3.143,117.3,8.862,"AFP"
499,"02571238",1,9.28697,135.994,0.1258,3.369,691.2,222.5,"PC"
500,"02571417",1,3.77813,132.049,0.5,8.408,43.64,9.925,"AFP"
501,"02571417",2,3.77795,135.371,0.06242,15.52,67.24,12.07,"AFP"
502,"02581674",1,0.695242,131.93,0.6918,1.544,15.75,8.33,"AFP"
503,"02581674",2,0.695246,132.168,0.7017,2.023,18.05,10.53,"AFP"
504,"02581674",3,0.695219,131.728,0.3,2.466,12.55,7.725,"AFP"
505,"02582539",1,0.898715,131.633,0.1016,2.721,50.95,7.38,"UNK"
506,"02708420",1,1.89125,132.696,0.3009,3.52,76.22,23.07,"AFP"
507,"02708445",1,1.89121,132.72,0.3546,3.234,145,9.775,"AFP"
508,"02708614",1,52.8836,147.013,0.9845,7.919,12270,60.26,"UNK"
509,"02708787",1,3.6586,133.172,0.5037,12.66,79.21,9.495,"UNK"
510,"02718944",1,0.693213,131.693,0.4987,1.874,8.832,8.185,"AFP"
511,"02718944",2,0.69317,131.957,0.3095,1.96,4.641,4.61,"AFP"
512,"02719125",1,1.84493,131.813,0.9004,3.987,19.73,12.72,"AFP"
513,"02852560",3,23.9225,143.676,0.1,15,12230,-1,"AFP"
514,"02852560",4,23.9225,131.709,0.1,15,11930,-1,"AFP"
515,"02852810",1,4.75461,135.516,0.3116,14.94,53.17,13.72,"NTP"
516,"02852941",1,11.5796,135.52,0.01585,2.468,67.08,8.069,"UNK"
517,"02973386",1,31.0207,138.019,0.06943,1.833,855,15.5,"PC"
518,"02973509",1,6.62761,132.547,0.7165,6.127,234100,14780,"AFP"
519,"02973509",2,6.62754,135.431,0.1,5,106500,-1,"AFP"
520,"02973800",1,459.281,260.268,0.5292,5.312,574.6,4.055,"NTP"
521,"01433399",1,2.12652,133.524,0.3,7.24,71.12,10.5,"AFP"
522,"01433399",2,2.12643,132.131,0.09119,7.438,73.56,12.35,"AFP"
523,"01433399",3,2.12646,132.854,0.5249,7.05,83.35,16.48,"AFP"
524,"01718594",3,0.922481,131.681,0.9931,1.122,20.95,11.79,"NTP"
525,"01718958",1,1.41976,132.923,0.244,1.525,57.28,19.11,"PC"
526,"01719308",1,36.5714,164.867,0.7299,15.41,167.2,14.03,"NTP"
527,"01720673",1,572.875,290.528,0.1,6,22150,-1,"NTP"
528,"01996773",1,624.57,341.895,1,24.5,2036,10.59,"NTP"
529,"02010191",1,3.43523,132.643,0.4198,2.733,181.9,19.12,"AFP"
530,"02010414",1,2.55561,132.674,0.6951,5.603,34.05,9.304,"AFP"
531,"02010414",2,2.55585,133.46,0.08638,5.425,31.58,9.313,"AFP"
532,"02161623",2,1.14176,132.322,0.1,3.5,4265,-1,"UNK"
533,"02161949",1,4.78114,131.706,0.382,2.549,114.8,10.62,"UNK"
534,"02161949",2,7.18841,133.171,0.335,2.478,126.2,9.143,"UNK"
535,"02162635",1,477.011,397.322,0.9342,13.72,1798,21.92,"UNK"
536,"02302548",1,10.3812,133.069,0.696,2.783,870.4,76.69,"PC"
537,"02302548",2,24.5708,135.875,0.3248,2.746,745,41.51,"PC"
538,"02303102",1,1.53215,132.382,0.1626,5.37,30.15,11.18,"UNK"
539,"02437452",1,7.23496,134.582,0.5415,7.781,108000,1052,"UNK"
540,"02437488",1,14.4702,141.803,0.004055,5.503,1260,28.4,"AFP"
541,"02437488",2,14.4701,134.581,0.9905,7.872,816.3,17.5,"AFP"
542,"02437505",1,21.4764,149.262,0.3992,4.813,97370,210.2,"AFP"
543,"02447832",1,0.921376,132.153,0.8877,3.167,25.04,10.28,"AFP"
544,"02447832",2,0.921383,131.684,0.08654,5.56,33.19,14.32,"AFP"
545,"02448113",1,507.526,375.514,0.6904,8.806,218.4,6.919,"UNK"
546,"02571417",3,3.77578,134.134,0.7895,14.88,34.83,12.19,"AFP"
547,"02571417",4,13.8807,132.059,0.07826,1.945,350.2,9.105,"NTP"
548,"02571868",1,1.32352,132.732,0.9648,2.955,64.3,15.6,"UNK"
549,"02582800",1,0.810608,132.311,0.8806,2.968,22.88,13.22,"UNK"
550,"02583153",1,0.636799,131.577,0.9,1.876,86.49,8.751,"AFP"
551,"02583153",2,0.636857,131.853,0.01733,2.661,188.8,17.89,"AFP"
552,"02708885",1,1.1469,132.283,0.6831,1.732,225.7,14.68,"AFP"
553,"02710327",1,498.701,181.434,0.9249,3.682,684.8,5.165,"NTP"
554,"02710406",1,4.25399,132.395,0.3003,14.88,89.7,6.371,"AFP"
555,"02719125",2,1.845,132.5,0.5987,6.315,12.08,9.254,"AFP"
556,"02719436",1,0.745257,131.928,0.0548,1.912,249.2,11.92,"NTP"
557,"02719873",1,17.2793,135.274,0.4645,5.106,180800,2965,"AFP"
558,"02719873",2,17.2793,143.895,0.8271,4.234,11710,303.8,"AFP"
559,"02852941",2,2.89496,132.621,0.01789,3.087,37.24,9.096,"PC"
560,"02853029",1,72.9332,198.113,0.6992,3.835,785.7,10.27,"PC"
561,"02853093",1,161.528,198,0.06748,3.646,4786,56.22,"PC"
562,"02853280",1,1.32105,132.002,0.9829,2.223,69.48,13.7,"AFP"
563,"02975770",2,369.079,298.39,0.3018,5.357,1161,15.38,"PC"
564,"02975832",1,0.813682,131.567,0.898,1.969,80.25,8.353,"UNK"
565,"02975832",2,1.62703,132.376,0.9011,5.663,115,7.948,"UNK"
566,"02976017",1,3.19942,133.002,0.06382,1.647,74.93,9.297,"PC"
567,"01433531",1,567.676,436.55,0.9103,13.51,326.3,8.229,"UNK"
568,"01433899",1,0.520742,131.698,0.2138,2.15,69.57,10.39,"NTP"
569,"01433962",1,1.59262,132.336,0.9425,3.444,325.8,27.54,"AFP"
570,"01433980",1,0.798036,131.6,0.9007,2.672,135,7.355,"UNK"
571,"01721157",1,3.44926,133.386,0.4879,1.5,248.6,13.33,"PC"
572,"01721361",1,3.02232,133.055,0.4161,11.8,15.78,9.049,"NTP"
573,"01721795",1,0.870896,131.954,0.7928,2.194,50.16,8.289,"UNK"
574,"02010414",3,2.55504,132.272,0.5666,5.947,32.69,10.87,"AFP"
575,"02010414",4,2.55599,131.545,0.6184,7.808,31.9,10.53,"AFP"
576,"02010607",1,18.6333,141.573,1,25.54,916.2,139.1,"UNK"
577,"02162635",2,3.30306,133.252,0.6138,16.56,26.1,9.277,"NTP"
578,"02162904",1,1.53979,132.295,0.3242,4.257,329.3,10.58,"AFP"
579,"02162904",2,0.64796,131.937,0.5019,2.128,313.5,11.3,"NTP"
580,"02162904",3,1.53978,131.802,0.7,4.637,305.8,10.38,"AFP"
581,"02162994",1,2.0508,132.632,0.1,3,352600,-1,"UNK"
582,"02303304",1,0.555037,132.054,0.3026,2.032,45.6,7.263,"NTP"
583,"02303365",1,0.520683,131.805,0.907,1.122,56.3,11.3,"AFP"
584,"02303365",2,0.520697,132.001,0.7166,1.223,89.98,18.09,"AFP"
585,"02303365",3,0.520703,131.583,0.1,1.5,118.6,-1,"AFP"
586,"02303903",1,3.70852,134.488,0.1024,1.605,292.9,9.987,"PC"
587,"02437505",2,21.4767,139.951,0.8792,7.936,3700,11.54,"AFP"
588,"02437762",1,1.41413,131.674,0.9811,2.672,98.32,10.21,"UNK"
589,"02437783",1,7.45345,131.735,0.9237,4.123,79620,158.8,"AFP"
590,"02437783",2,3.72685,131.745,0.4889,3.098,9040,29.94,"UNK"
591,"02448307",1,1.5993,132.036,0.07434,4.827,147.2,6.486,"NTP"
592,"02449053",1,0.739747,131.816,0.4955,2.321,87.51,12.39,"AFP"
593,"02449074",1,4.94406,134.193,0.5098,3.107,826.4,61.8,"AFP"
594,"02449074",2,4.94409,131.714,0.3358,2.997,332.6,28.28,"AFP"
595,"02571868",2,0.534613,131.917,0.08823,1.503,59.18,6.862,"AFP"
596,"02571868",3,0.52569,131.943,0.9028,1.463,24.06,2.591,"AFP"
597,"02572029",1,6.00611,133.411,0.01088,3.858,44.64,8.995,"PC"
598,"02573056",1,0.631787,131.91,0.9014,1.123,119.5,22.39,"AFP"
599,"02583234",1,0.666094,131.865,0.3265,2.016,10.17,6.709,"UNK"
600,"02583234",2,161.127,181.495,0.7958,7.291,139.2,5.782,"UNK"
601,"02583667",1,460.881,539.268,0.7725,13.9,1846,7.477,"UNK"
602,"02583669",1,3.96651,132.443,0.922,7.121,333.4,7.401,"UNK"
603,"02710406",2,4.2536,135.292,0.09347,15.02,141.6,10.24,"AFP"
604,"02710406",3,4.25357,133.929,0.4996,15.01,170.8,15.34,"AFP"
605,"02710623",1,0.510487,131.629,0.08498,2.408,14.62,5.841,"AFP"
606,"02711114",1,1.42943,132.751,0.9239,2.112,2902,579,"UNK"
607,"02719928",1,4.19091,134.813,0.9628,8.452,81.48,12.1,"NTP"
608,"02719928",2,29.3377,136.738,0.2442,8.602,173.8,7.16,"NTP"
609,"02719928",3,1.72646,132.319,0.3,5.479,48.14,6.158,"NTP"
610,"02853280",2,1.32106,132.664,0.9884,2.041,68.74,15.58,"AFP"
611,"02853280",3,1.30019,132.291,0.1866,4.411,64.29,12.06,"AFP"
612,"02853280",4,1.65125,132.223,0.1534,1.867,112.6,14.25,"UNK"
613,"02853280",5,3.30241,131.548,0.02489,2.201,124.6,11.68,"UNK"
614,"02985022",2,0.99223,131.864,0.2972,2.052,174,6.698,"UNK"
615,"02985022",3,1.23786,132.539,0.1,4.5,101.1,-1,"UNK"
616,"02985054",1,0.9129,131.543,0.3065,2.333,33.05,9.927,"NTP"
617,"02985396",1,1.30588,131.721,0.9596,2.659,18.63,8.019,"AFP"
618,"02985396",2,1.30605,132.342,0.8796,4.693,6.86,4.644,"AFP"
619,"01433980",2,1.59261,132.547,0.301,1.623,387.9,10.96,"AFP"
620,"01433980",3,1.59957,133.063,0.006459,3.764,502.7,13.26,"AFP"
621,"01434660",1,0.528498,131.791,0.2043,1.211,45.26,17.57,"AFP"
622,"01434660",2,0.528502,131.573,0.9,1.04,44.93,17.79,"AFP"
623,"01724222",1,0.888567,132.114,0.6879,3.942,13.44,8.306,"AFP"
624,"01724222",2,0.888633,131.667,0.09903,2.565,18.88,11.7,"AFP"
625,"01724513",1,1.97518,131.637,0.7,1.622,78.06,15.29,"AFP"
626,"01724719",1,5.79186,133.351,0.8997,3.381,117.2,15.2,"PC"
627,"02011424",1,0.521164,131.61,0.9361,1.312,14.15,4.811,"AFP"
628,"02011424",2,0.521309,131.679,0.8724,1.95,10.86,4.328,"AFP"
629,"02011424",3,0.521095,131.967,0.1,2,152.3,-1,"AFP"
630,"02012722",1,2.32604,131.869,0.4764,3.008,23.45,9.62,"AFP"
631,"02012722",2,2.32639,133.194,0.5,1.918,28.55,11.22,"AFP"
632,"02163326",1,459.252,260.339,0.2447,3.001,953.2,5.692,"NTP"
633,"02164165",1,0.540365,131.623,0.009509,4.124,12.24,4.398,"UNK"
634,"02164169",1,32.3125,133.859,0.9021,6.345,653.2,28.47,"PC"
635,"02164726",1,0.686071,131.627,0.8993,2.263,8.169,4.074,"UNK"
636,"02304168",1,0.524588,131.991,0.8252,2.274,2.824,1.923,"AFP"
637,"02304168",2,0.524502,131.975,0.8715,1.985,12.6,5.66,"AFP"
638,"02304235",1,0.570592,132.054,0.907,1.154,33.99,10.65,"AFP"
639,"02304235",2,0.570607,131.855,0.1,1.5,38.76,11.47,"AFP"
640,"02437804",1,7.45325,131.754,0.6869,3.335,311.2,10.47,"AFP"
641,"02437897",1,3.30639,132.412,0.09921,1.541,363.9,10.84,"UNK"
642,"02438061",1,2.44293,132.014,0.9513,4.083,31610,306.2,"UNK"
643,"02438062",1,2.44292,132.022,0.9193,3.977,18220,100.9,"AFP"
644,"02449090",1,4.94405,134.192,0.9043,4.521,137400,689.4,"AFP"
645,"02449090",2,4.94403,131.723,0.9311,4.376,44010,265.9,"AFP"
646,"02449101",1,0.739723,131.829,0.7,2.409,242.9,10.47,"AFP"
647,"02449245",1,18.1773,145.808,0.4861,4.85,233.3,8.417,"UNK"
648,"02574201",1,37.4783,157.317,0.9961,5.221,1442,21.68,"AFP"
649,"02574338",1,9.22958,138.444,0.2771,2.188,471.9,18.06,"PC"
650,"02574543",1,6.70261,134.373,0.5,3.107,616.8,18.07,"AFP"
651,"02574960",1,1.57764,131.572,0.9062,5.144,13.31,11.17,"UNK"
652,"02583777",1,0.958119,132.053,0.7294,1.333,4553,656.6,"AFP"
653,"02583777",2,0.958091,131.582,0.1,3,4167,-1,"AFP"
654,"02584115",1,1.89022,132.489,0.7898,5.818,79.58,9.617,"UNK"
655,"02584118",1,0.723028,131.593,0.009684,2.489,34.92,7.081,"UNK"
656,"02584163",1,14.5598,135.95,0.4375,5.521,277.7,13.69,"PC"
657,"02711123",1,2.85889,134.176,0.8989,1.619,326.9,34.98,"AFP"
658,"02711123",2,2.85892,132.744,0.1,1.474,164.4,18.16,"AFP"
659,"02711597",1,0.980399,131.794,0.2204,1.17,90.25,13.23,"AFP"
660,"02720354",1,2.82133,131.68,0.5209,4.823,62710,1956,"UNK"
661,"02720354",2,1.41067,131.682,0.3,3.876,1490,79.39,"UNK"
662,"02720354",3,5.64347,136.626,0.1,15,137.9,-1,"UNK"
663,"02720514",1,1.37126,131.948,0.7001,1.606,40.77,13.07,"AFP"
664,"02720582",1,0.710484,131.792,0.9781,1.282,29.96,5.429,"AFP"
665,"02853320",1,5.06537,135.016,0.9005,9.235,74.13,14.39,"AFP"
666,"02853320",2,5.06548,132.02,0.9995,5.806,74.21,12.76,"AFP"
667,"02853320",3,1.01303,131.64,0.8969,3.431,28.38,9.957,"UNK"
668,"02986506",1,398.282,388.665,0.1268,4.619,972.8,7.477,"UNK"
669,"02986833",1,0.91218,131.812,0.06763,1.211,140,9.572,"PC"
670,"02987027",1,17.2763,133.839,0.1701,3.957,10560,735.2,"PC"
671,"02987433",1,420.929,196.686,0.9047,17.39,85190,1463,"AFP"
672,"01434800",1,3.98649,133.455,0.8599,7.779,55.98,8.785,"AFP"
673,"01434800",2,3.98679,134.509,0.1742,7.433,61.5,9.524,"AFP"
674,"01434800",3,1.32887,132.328,0.9037,4.348,42.74,9.158,"NTP"
675,"01570924",1,417.917,303.469,0.000169,10.64,2449,6.48,"UNK"
676,"01724719",2,10.0991,132.315,0.6964,3.302,94.45,8.722,"PC"
677,"01724961",1,4.87285,135.638,0.9636,10.53,332,8.119,"NTP"
678,"01724961",2,2.64976,133.949,0.9998,5.416,572.4,12.25,"UNK"
679,"01724961",3,1.1083,131.518,0.1,3.5,77.2,-1,"UNK"
680,"02013883",1,0.764609,131.688,0.9295,1.054,12.38,9.312,"NTP"
681,"02014991",1,6.49681,132.17,0.9094,2.686,124.1,23.15,"AFP"
682,"02015013",1,13.9462,132.07,0.2124,2.537,93.57,10.01,"AFP"
683,"02164884",1,562.704,335.698,0.7185,12.85,267.3,4.91,"NTP"
684,"02165002",1,16.5681,146.152,0.09171,4.166,1331,35.47,"PC"
685,"02165002",2,47.3331,151.413,0.7735,2.964,1037,14.15,"PC"
686,"02165188",1,606.334,131.903,0.6727,10.97,449.2,5.845,"UNK"
687,"02304235",3,0.570606,131.667,0.1174,1.494,54.88,15.53,"AFP"
688,"02304320",1,16.5408,133.952,0.5178,2.62,375.2,32.03,"PC"
689,"02304566",1,0.689907,131.88,0.8446,2.487,7.365,4.01,"UNK"
690,"02304655",1,0.542118,132.026,0.9026,1.725,13.89,10.38,"UNK"
691,"02438070",1,2.44295,132.011,0.2563,2.665,751.7,123.8,"AFP"
692,"02438249",1,0.536432,131.947,0.7,1.937,119.4,11.48,"NTP"
693,"02438264",1,15.9069,146.117,0.4167,3.983,956.3,57.58,"PC"
